ID,RP,SP,RP_journey,SP_task,av_car,av_bus,av_air,av_rail,time_car,cost_car,time_bus,cost_bus,access_bus,time_air,cost_air,access_air,service_air,time_rail,cost_rail,access_rail,service_rail,female,business,income,choice
204,0,1,NA,10,1,1,0,1,250,35,360,20,5,0,0,0,0,170,45,25,2,0,0,15490,1
204,0,1,NA,11,1,1,0,1,390,30,390,15,10,0,0,0,0,120,65,25,3,0,0,15490,1
204,0,1,NA,12,1,1,0,1,250,50,330,15,10,0,0,0,0,140,65,20,1,0,0,15490,1
204,0,1,NA,13,1,1,0,1,390,30,390,35,10,0,0,0,0,140,75,10,3,0,0,15490,1
204,0,1,NA,14,1,1,0,1,345,40,360,25,20,0,0,0,0,140,35,5,3,0,0,15490,1
205,1,0,1,NA,1,1,1,0,390,40,390,25,5,60,110,50,0,0,0,0,0,0,1,44248,3
205,1,0,2,NA,1,1,1,0,300,35,420,20,15,90,65,35,0,0,0,0,0,0,1,44248,3
205,0,1,NA,1,1,1,1,0,250,45,300,25,5,70,80,35,3,0,0,0,0,0,1,44248,1
205,0,1,NA,2,1,1,1,0,275,50,390,25,20,70,80,40,1,0,0,0,0,0,1,44248,3
205,0,1,NA,3,1,1,1,0,390,40,390,20,5,60,110,45,1,0,0,0,0,0,1,44248,3
205,0,1,NA,4,1,1,1,0,300,40,360,25,15,80,50,55,2,0,0,0,0,0,1,44248,3
205,0,1,NA,5,1,1,1,0,345,30,345,35,15,70,95,40,1,0,0,0,0,0,1,44248,1
205,0,1,NA,6,1,1,1,0,275,40,300,30,5,70,65,45,1,0,0,0,0,0,1,44248,3
205,0,1,NA,7,1,1,1,0,345,35,345,35,20,90,50,35,2,0,0,0,0,0,1,44248,3
205,0,1,NA,8,1,1,1,0,300,50,330,30,15,50,65,55,3,0,0,0,0,0,1,44248,3
205,0,1,NA,9,1,1,1,0,250,30,360,30,25,60,95,45,1,0,0,0,0,0,1,44248,1
205,0,1,NA,10,1,1,1,0,345,35,390,25,25,50,50,55,3,0,0,0,0,0,1,44248,3
205,0,1,NA,11,1,1,1,0,275,50,330,30,20,80,65,35,2,0,0,0,0,0,1,44248,3
205,0,1,NA,12,1,1,1,0,300,45,330,30,10,60,80,55,1,0,0,0,0,0,1,44248,3
205,0,1,NA,13,1,1,1,0,345,30,390,15,5,70,95,45,1,0,0,0,0,0,1,44248,1
205,0,1,NA,14,1,1,1,0,250,50,330,30,25,60,110,45,3,0,0,0,0,0,1,44248,3
206,1,0,1,NA,1,1,1,1,275,35,390,15,5,70,95,35,0,140,65,20,0,0,0,62630,1
206,1,0,2,NA,1,1,1,1,275,50,390,25,15,60,65,50,0,155,55,15,0,0,0,62630,3
206,0,1,NA,1,1,1,1,1,250,30,330,35,25,90,80,35,2,140,65,15,1,0,0,62630,3
206,0,1,NA,2,1,1,1,1,300,35,360,25,25,70,80,45,1,155,35,15,2,0,0,62630,4
206,0,1,NA,3,1,1,1,1,300,35,390,25,15,80,65,45,1,155,45,15,3,0,0,62630,4
206,0,1,NA,4,1,1,1,1,250,50,420,20,15,60,95,45,1,140,75,10,3,0,0,62630,4
206,0,1,NA,5,1,1,1,1,390,30,420,20,20,50,80,35,2,130,65,25,1,0,0,62630,3
206,0,1,NA,6,1,1,1,1,390,35,390,35,25,70,110,45,3,130,35,10,1,0,0,62630,4
206,0,1,NA,7,1,1,1,1,300,45,330,35,25,90,50,55,3,120,65,5,1,0,0,62630,1
206,0,1,NA,8,1,1,1,1,300,40,330,25,15,80,50,50,1,155,35,5,2,0,0,62630,4
206,0,1,NA,9,1,1,1,1,390,30,390,35,5,90,80,45,3,120,55,15,1,0,0,62630,1
206,0,1,NA,10,1,1,1,1,275,40,300,35,10,80,80,40,1,170,55,25,2,0,0,62630,4
206,0,1,NA,11,1,1,1,1,345,35,345,35,25,70,50,55,3,170,45,5,2,0,0,62630,4
206,0,1,NA,12,1,1,1,1,345,35,360,35,15,50,80,40,3,120,75,10,2,0,0,62630,4
206,0,1,NA,13,1,1,1,1,250,50,300,35,5,50,95,50,2,120,65,10,1,0,0,62630,1
206,0,1,NA,14,1,1,1,1,345,40,345,30,20,60,65,55,1,155,45,5,2,0,0,62630,4
207,1,0,1,NA,0,1,1,0,0,0,360,25,15,60,110,45,0,0,0,0,0,0,0,43741,3
207,1,0,2,NA,0,1,1,0,0,0,360,30,10,70,65,50,0,0,0,0,0,0,0,43741,3
207,0,1,NA,1,0,1,1,0,0,0,330,35,20,80,65,55,3,0,0,0,0,0,0,43741,3
207,0,1,NA,2,0,1,1,0,0,0,330,15,5,70,110,40,2,0,0,0,0,0,0,43741,2
207,0,1,NA,3,0,1,1,0,0,0,390,15,25,70,80,55,1,0,0,0,0,0,0,43741,3
207,0,1,NA,4,0,1,1,0,0,0,300,15,10,60,110,40,2,0,0,0,0,0,0,43741,2
207,0,1,NA,5,0,1,1,0,0,0,390,35,10,60,95,45,2,0,0,0,0,0,0,43741,3
207,0,1,NA,6,0,1,1,0,0,0,360,30,20,50,80,50,1,0,0,0,0,0,0,43741,3
207,0,1,NA,7,0,1,1,0,0,0,390,20,25,90,50,35,2,0,0,0,0,0,0,43741,3
207,0,1,NA,8,0,1,1,0,0,0,390,25,15,90,65,40,1,0,0,0,0,0,0,43741,3
207,0,1,NA,9,0,1,1,0,0,0,390,25,25,90,65,35,3,0,0,0,0,0,0,43741,3
207,0,1,NA,10,0,1,1,0,0,0,330,25,25,70,80,50,1,0,0,0,0,0,0,43741,2
207,0,1,NA,11,0,1,1,0,0,0,420,15,25,60,110,35,2,0,0,0,0,0,0,43741,2
207,0,1,NA,12,0,1,1,0,0,0,390,25,10,50,50,55,2,0,0,0,0,0,0,43741,3
207,0,1,NA,13,0,1,1,0,0,0,345,35,5,50,110,45,2,0,0,0,0,0,0,43741,3
207,0,1,NA,14,0,1,1,0,0,0,300,30,15,80,80,40,1,0,0,0,0,0,0,43741,3
208,1,0,1,NA,1,1,1,0,300,40,390,15,5,70,95,50,0,0,0,0,0,1,0,61429,2
208,1,0,2,NA,1,1,1,0,300,40,300,30,5,50,65,50,0,0,0,0,0,1,0,61429,1
208,0,1,NA,1,1,1,1,0,250,50,330,30,15,80,50,55,2,0,0,0,0,1,0,61429,3
208,0,1,NA,2,1,1,1,0,275,50,360,25,10,70,65,50,1,0,0,0,0,1,0,61429,3
208,0,1,NA,3,1,1,1,0,300,30,330,35,15,70,95,50,1,0,0,0,0,1,0,61429,3
208,0,1,NA,4,1,1,1,0,390,30,390,30,10,80,80,35,1,0,0,0,0,1,0,61429,1
208,0,1,NA,5,1,1,1,0,300,45,390,25,20,70,95,50,3,0,0,0,0,1,0,61429,1
208,0,1,NA,6,1,1,1,0,275,30,420,20,20,80,95,35,3,0,0,0,0,1,0,61429,1
208,0,1,NA,7,1,1,1,0,300,40,420,20,5,50,110,50,2,0,0,0,0,1,0,61429,1
208,0,1,NA,8,1,1,1,0,345,35,420,20,25,60,110,45,2,0,0,0,0,1,0,61429,1
208,0,1,NA,9,1,1,1,0,250,40,360,30,25,60,95,45,1,0,0,0,0,1,0,61429,1
208,0,1,NA,10,1,1,1,0,250,40,420,15,10,50,95,40,1,0,0,0,0,1,0,61429,3
208,0,1,NA,11,1,1,1,0,345,35,390,15,10,90,65,50,3,0,0,0,0,1,0,61429,1
208,0,1,NA,12,1,1,1,0,390,35,390,15,5,50,95,40,2,0,0,0,0,1,0,61429,3
208,0,1,NA,13,1,1,1,0,250,45,420,15,20,90,50,35,3,0,0,0,0,1,0,61429,3
208,0,1,NA,14,1,1,1,0,250,40,390,20,15,90,65,35,3,0,0,0,0,1,0,61429,1
209,1,0,1,NA,0,1,1,1,0,0,390,15,10,60,110,35,0,155,65,25,0,0,0,19605,2
209,1,0,2,NA,0,1,1,1,0,0,390,15,5,80,95,45,0,155,45,25,0,0,0,19605,2
209,0,1,NA,1,0,1,1,1,0,0,390,15,10,70,95,45,2,130,75,15,3,0,0,19605,4
209,0,1,NA,2,0,1,1,1,0,0,345,35,25,60,95,50,3,120,45,5,1,0,0,19605,4
209,0,1,NA,3,0,1,1,1,0,0,390,20,20,90,50,50,1,120,75,5,2,0,0,19605,3
209,0,1,NA,4,0,1,1,1,0,0,420,15,10,50,110,45,2,130,75,15,3,0,0,19605,2
209,0,1,NA,5,0,1,1,1,0,0,420,15,20,90,65,35,3,130,65,20,1,0,0,19605,2
209,0,1,NA,6,0,1,1,1,0,0,390,15,10,80,65,50,3,155,45,20,1,0,0,19605,4
209,0,1,NA,7,0,1,1,1,0,0,330,30,10,80,50,45,1,155,65,15,3,0,0,19605,2
209,0,1,NA,8,0,1,1,1,0,0,390,15,5,90,80,40,3,130,65,20,1,0,0,19605,2
209,0,1,NA,9,0,1,1,1,0,0,420,20,15,50,80,50,1,155,35,10,3,0,0,19605,4
209,0,1,NA,10,0,1,1,1,0,0,360,30,20,50,80,55,2,155,45,5,3,0,0,19605,4
209,0,1,NA,11,0,1,1,1,0,0,390,35,25,50,95,35,1,120,75,15,2,0,0,19605,2
209,0,1,NA,12,0,1,1,1,0,0,330,30,15,90,65,35,3,155,45,20,1,0,0,19605,4
209,0,1,NA,13,0,1,1,1,0,0,360,30,25,90,65,35,3,120,55,25,2,0,0,19605,4
209,0,1,NA,14,0,1,1,1,0,0,390,35,20,70,95,45,1,120,55,10,1,0,0,19605,4
210,1,0,1,NA,1,1,1,1,250,50,360,20,5,80,80,40,0,120,45,20,0,1,0,62368,2
210,1,0,2,NA,1,1,1,1,345,30,360,25,25,60,110,50,0,140,75,5,0,1,0,62368,1
210,0,1,NA,1,1,1,1,1,390,35,390,35,20,90,50,35,1,130,75,25,2,1,0,62368,3
210,0,1,NA,2,1,1,1,1,300,30,300,35,10,80,110,40,3,170,55,25,2,1,0,62368,1
210,0,1,NA,3,1,1,1,1,345,45,345,25,10,90,50,55,2,130,35,5,3,1,0,62368,4
210,0,1,NA,4,1,1,1,1,390,35,390,35,5,50,80,55,2,155,55,15,1,1,0,62368,4
210,0,1,NA,5,1,1,1,1,300,45,330,35,20,80,95,45,1,120,55,5,3,1,0,62368,1
210,0,1,NA,6,1,1,1,1,345,30,420,15,15,60,65,55,1,170,45,10,2,1,0,62368,1
210,0,1,NA,7,1,1,1,1,345,30,420,20,15,80,80,50,1,120,75,10,2,1,0,62368,4
210,0,1,NA,8,1,1,1,1,275,35,360,30,15,90,80,35,2,170,35,20,3,1,0,62368,4
210,0,1,NA,9,1,1,1,1,275,50,420,25,20,70,95,50,1,120,45,15,3,1,0,62368,4
210,0,1,NA,10,1,1,1,1,275,50,360,30,15,80,95,35,1,120,45,20,2,1,0,62368,4
210,0,1,NA,11,1,1,1,1,300,45,300,30,10,80,50,55,2,170,35,5,3,1,0,62368,3
210,0,1,NA,12,1,1,1,1,275,50,360,15,20,50,110,45,2,130,65,15,3,1,0,62368,1
210,0,1,NA,13,1,1,1,1,250,50,420,20,20,60,65,50,1,130,65,10,2,1,0,62368,4
210,0,1,NA,14,1,1,1,1,390,35,420,20,5,60,50,55,3,140,55,5,1,1,0,62368,3
211,1,0,1,NA,0,1,0,1,0,0,390,20,5,0,0,0,0,155,75,25,0,0,0,36499,2
211,1,0,2,NA,0,1,0,1,0,0,390,20,15,0,0,0,0,130,75,15,0,0,0,36499,2
211,0,1,NA,1,0,1,0,1,0,0,390,30,10,0,0,0,0,170,35,5,2,0,0,36499,4
211,0,1,NA,2,0,1,0,1,0,0,420,20,15,0,0,0,0,140,55,5,1,0,0,36499,4
211,0,1,NA,3,0,1,0,1,0,0,420,15,25,0,0,0,0,120,75,5,3,0,0,36499,4
211,0,1,NA,4,0,1,0,1,0,0,330,35,10,0,0,0,0,170,35,25,2,0,0,36499,4
211,0,1,NA,5,0,1,0,1,0,0,420,20,25,0,0,0,0,130,75,25,2,0,0,36499,4
211,0,1,NA,6,0,1,0,1,0,0,300,30,25,0,0,0,0,170,35,10,2,0,0,36499,4
211,0,1,NA,7,0,1,0,1,0,0,300,35,5,0,0,0,0,120,75,15,3,0,0,36499,4
211,0,1,NA,8,0,1,0,1,0,0,330,20,10,0,0,0,0,170,45,20,2,0,0,36499,4
211,0,1,NA,9,0,1,0,1,0,0,420,15,10,0,0,0,0,140,55,10,1,0,0,36499,4
211,0,1,NA,10,0,1,0,1,0,0,360,30,5,0,0,0,0,140,45,25,3,0,0,36499,4
211,0,1,NA,11,0,1,0,1,0,0,390,25,25,0,0,0,0,120,35,5,1,0,0,36499,4
211,0,1,NA,12,0,1,0,1,0,0,390,35,5,0,0,0,0,170,35,25,3,0,0,36499,4
211,0,1,NA,13,0,1,0,1,0,0,330,30,15,0,0,0,0,140,65,15,2,0,0,36499,4
211,0,1,NA,14,0,1,0,1,0,0,420,25,15,0,0,0,0,140,55,10,3,0,0,36499,4
212,1,0,1,NA,1,1,1,1,275,45,420,20,15,80,80,40,0,130,35,15,0,1,1,46509,4
212,1,0,2,NA,1,1,1,1,390,35,390,15,5,50,110,50,0,140,75,20,0,1,1,46509,1
212,0,1,NA,1,1,1,1,1,300,40,330,25,15,70,80,35,3,170,35,25,2,1,1,46509,4
212,0,1,NA,2,1,1,1,1,345,40,345,30,15,90,50,35,2,130,55,20,3,1,1,46509,3
212,0,1,NA,3,1,1,1,1,390,35,390,35,5,70,95,45,3,140,45,20,1,1,1,46509,4
212,0,1,NA,4,1,1,1,1,345,35,390,20,25,80,50,55,3,130,65,5,2,1,1,46509,4
212,0,1,NA,5,1,1,1,1,275,40,360,25,25,80,80,40,2,140,55,20,1,1,1,46509,4
212,0,1,NA,6,1,1,1,1,250,50,420,20,20,60,110,35,3,140,55,25,1,1,1,46509,4
212,0,1,NA,7,1,1,1,1,390,30,420,20,20,50,65,55,1,130,75,10,2,1,1,46509,3
212,0,1,NA,8,1,1,1,1,250,35,420,20,15,80,80,45,1,155,55,20,2,1,1,46509,4
212,0,1,NA,9,1,1,1,1,300,35,300,30,20,80,95,35,3,140,45,20,2,1,1,46509,4
212,0,1,NA,10,1,1,1,1,390,30,390,20,10,50,65,50,2,130,75,10,1,1,1,46509,3
212,0,1,NA,11,1,1,1,1,275,50,360,15,5,80,110,35,2,155,35,20,1,1,1,46509,4
212,0,1,NA,12,1,1,1,1,300,40,390,20,20,50,65,55,2,170,45,5,1,1,1,46509,3
212,0,1,NA,13,1,1,1,1,345,45,345,25,20,70,110,35,3,130,45,10,1,1,1,46509,1
212,0,1,NA,14,1,1,1,1,275,50,420,15,5,50,50,55,1,120,75,5,3,1,1,46509,3
213,1,0,1,NA,1,1,1,1,345,35,345,35,10,60,95,40,0,130,75,15,0,0,1,19608,2
213,1,0,2,NA,1,1,1,1,345,30,345,30,15,80,50,50,0,155,55,10,0,0,1,19608,3
213,0,1,NA,1,1,1,1,1,250,45,360,20,10,90,50,40,2,140,65,20,3,0,1,19608,3
213,0,1,NA,2,1,1,1,1,345,35,360,30,25,60,50,55,2,140,55,5,3,0,1,19608,3
213,0,1,NA,3,1,1,1,1,275,45,360,25,20,90,65,35,2,130,55,20,3,0,1,19608,3
213,0,1,NA,4,1,1,1,1,300,40,420,15,10,90,50,35,1,140,55,25,3,0,1,19608,3
213,0,1,NA,5,1,1,1,1,250,45,300,35,20,70,65,50,1,120,75,10,2,0,1,19608,1
213,0,1,NA,6,1,1,1,1,390,30,390,25,5,90,50,50,3,140,55,15,1,0,1,19608,3
213,0,1,NA,7,1,1,1,1,345,40,345,35,10,90,65,40,3,130,35,20,1,0,1,19608,4
213,0,1,NA,8,1,1,1,1,345,45,345,30,25,80,110,40,3,120,45,5,1,0,1,19608,4
213,0,1,NA,9,1,1,1,1,345,30,420,15,20,60,110,40,2,170,35,15,1,0,1,19608,4
213,0,1,NA,10,1,1,1,1,250,45,390,25,20,90,50,40,2,155,55,20,1,0,1,19608,1
213,0,1,NA,11,1,1,1,1,250,40,300,35,10,80,95,40,3,155,45,25,1,0,1,19608,1
213,0,1,NA,12,1,1,1,1,300,45,300,35,5,60,110,50,1,155,65,20,3,0,1,19608,4
213,0,1,NA,13,1,1,1,1,275,50,360,20,25,70,110,40,1,120,75,15,3,0,1,19608,4
213,0,1,NA,14,1,1,1,1,300,50,300,25,5,80,50,50,2,130,75,15,1,0,1,19608,3
214,1,0,1,NA,1,1,1,1,300,50,420,15,20,50,110,45,0,130,75,10,0,0,1,18624,4
214,1,0,2,NA,1,1,1,1,390,30,390,35,10,50,65,55,0,140,75,10,0,0,1,18624,3
214,0,1,NA,1,1,1,1,1,390,35,390,20,15,50,50,45,2,155,55,15,3,0,1,18624,3
214,0,1,NA,2,1,1,1,1,345,40,390,25,25,60,110,40,3,130,45,10,1,0,1,18624,4
214,0,1,NA,3,1,1,1,1,390,30,420,20,25,60,95,55,2,130,55,5,1,0,1,18624,4
214,0,1,NA,4,1,1,1,1,345,40,390,25,20,50,80,50,3,140,45,10,2,0,1,18624,4
214,0,1,NA,5,1,1,1,1,390,30,420,15,5,60,110,40,2,140,65,25,1,0,1,18624,1
214,0,1,NA,6,1,1,1,1,345,40,345,35,25,80,80,45,3,120,45,10,1,0,1,18624,4
214,0,1,NA,7,1,1,1,1,300,40,390,25,20,60,65,55,3,170,45,15,2,0,1,18624,1
214,0,1,NA,8,1,1,1,1,300,50,390,15,10,60,50,55,3,140,65,5,1,0,1,18624,3
214,0,1,NA,9,1,1,1,1,345,45,360,30,25,90,95,40,2,120,45,10,3,0,1,18624,4
214,0,1,NA,10,1,1,1,1,275,50,360,30,15,50,50,50,2,155,45,10,1,0,1,18624,3
214,0,1,NA,11,1,1,1,1,250,35,360,20,5,70,95,40,3,170,45,25,2,0,1,18624,3
214,0,1,NA,12,1,1,1,1,390,30,390,15,10,70,110,40,1,120,65,25,3,0,1,18624,4
214,0,1,NA,13,1,1,1,1,250,50,330,15,10,70,95,45,3,140,65,20,1,0,1,18624,1
214,0,1,NA,14,1,1,1,1,345,40,360,25,20,90,50,55,2,140,35,5,3,0,1,18624,4
215,1,0,1,NA,0,1,0,1,0,0,360,25,15,0,0,0,0,170,35,5,0,0,1,49003,4
215,1,0,2,NA,0,1,0,1,0,0,390,25,25,0,0,0,0,170,45,5,0,0,1,49003,4
215,0,1,NA,1,0,1,0,1,0,0,300,25,5,0,0,0,0,170,35,25,2,0,1,49003,4
215,0,1,NA,2,0,1,0,1,0,0,390,25,20,0,0,0,0,140,35,15,3,0,1,49003,4
215,0,1,NA,3,0,1,0,1,0,0,390,25,5,0,0,0,0,130,75,15,1,0,1,49003,4
215,0,1,NA,4,0,1,0,1,0,0,390,20,5,0,0,0,0,120,75,20,3,0,1,49003,4
215,0,1,NA,5,0,1,0,1,0,0,345,35,15,0,0,0,0,155,55,20,3,0,1,49003,4
215,0,1,NA,6,0,1,0,1,0,0,300,30,5,0,0,0,0,170,35,25,3,0,1,49003,4
215,0,1,NA,7,0,1,0,1,0,0,345,35,20,0,0,0,0,130,65,20,3,0,1,49003,4
215,0,1,NA,8,0,1,0,1,0,0,330,30,15,0,0,0,0,130,75,5,2,0,1,49003,4
215,0,1,NA,9,0,1,0,1,0,0,360,30,25,0,0,0,0,170,55,20,3,0,1,49003,4
215,0,1,NA,10,0,1,0,1,0,0,330,30,20,0,0,0,0,155,55,20,1,0,1,49003,4
215,0,1,NA,11,0,1,0,1,0,0,330,30,10,0,0,0,0,140,45,10,3,0,1,49003,4
215,0,1,NA,12,0,1,0,1,0,0,390,15,5,0,0,0,0,140,65,20,3,0,1,49003,4
215,0,1,NA,13,0,1,0,1,0,0,330,30,25,0,0,0,0,120,75,10,2,0,1,49003,4
215,0,1,NA,14,0,1,0,1,0,0,420,20,15,0,0,0,0,170,35,25,2,0,1,49003,4
216,1,0,1,NA,0,0,1,1,0,0,0,0,0,80,65,45,0,155,45,15,0,0,0,61960,3
216,1,0,2,NA,0,0,1,1,0,0,0,0,0,60,65,50,0,155,55,15,0,0,0,61960,4
216,0,1,NA,1,0,0,1,1,0,0,0,0,0,90,80,35,2,140,65,15,1,0,0,61960,3
216,0,1,NA,2,0,0,1,1,0,0,0,0,0,70,80,45,1,155,35,15,2,0,0,61960,4
216,0,1,NA,3,0,0,1,1,0,0,0,0,0,60,95,45,1,140,75,10,3,0,0,61960,4
216,0,1,NA,4,0,0,1,1,0,0,0,0,0,70,95,35,2,140,65,20,3,0,0,61960,3
216,0,1,NA,5,0,0,1,1,0,0,0,0,0,50,80,35,2,130,65,25,1,0,0,61960,3
216,0,1,NA,6,0,0,1,1,0,0,0,0,0,70,110,45,3,130,35,10,1,0,0,61960,4
216,0,1,NA,7,0,0,1,1,0,0,0,0,0,90,50,55,3,120,65,5,1,0,0,61960,3
216,0,1,NA,8,0,0,1,1,0,0,0,0,0,80,50,50,1,155,35,5,2,0,0,61960,4
216,0,1,NA,9,0,0,1,1,0,0,0,0,0,90,80,45,3,120,55,15,1,0,0,61960,4
216,0,1,NA,10,0,0,1,1,0,0,0,0,0,80,80,40,1,170,55,25,2,0,0,61960,4
216,0,1,NA,11,0,0,1,1,0,0,0,0,0,70,50,55,3,170,45,5,2,0,0,61960,4
216,0,1,NA,12,0,0,1,1,0,0,0,0,0,50,80,40,3,120,75,10,2,0,0,61960,4
216,0,1,NA,13,0,0,1,1,0,0,0,0,0,50,95,50,2,120,65,10,1,0,0,61960,4
216,0,1,NA,14,0,0,1,1,0,0,0,0,0,60,65,55,1,155,45,5,2,0,0,61960,4
217,1,0,1,NA,1,0,1,1,275,40,0,0,0,50,80,50,0,155,55,5,0,0,0,21322,1
217,1,0,2,NA,1,0,1,1,275,50,0,0,0,70,80,50,0,120,55,5,0,0,0,21322,4
217,0,1,NA,1,1,0,1,1,275,50,0,0,0,80,65,55,3,120,45,5,1,0,0,21322,4
217,0,1,NA,2,1,0,1,1,275,45,0,0,0,70,110,40,2,170,55,25,3,0,0,21322,1
217,0,1,NA,3,1,0,1,1,275,45,0,0,0,70,80,55,1,155,35,5,1,0,0,21322,4
217,0,1,NA,4,1,0,1,1,300,45,0,0,0,60,110,40,2,155,65,20,1,0,0,21322,1
217,0,1,NA,5,1,0,1,1,390,35,0,0,0,60,95,45,2,155,65,15,3,0,0,21322,1
217,0,1,NA,6,1,0,1,1,250,50,0,0,0,60,110,45,3,120,65,20,2,0,0,21322,1
217,0,1,NA,7,1,0,1,1,250,45,0,0,0,90,50,35,2,170,35,15,3,0,0,21322,4
217,0,1,NA,8,1,0,1,1,275,40,0,0,0,70,65,50,2,170,35,15,3,0,0,21322,4
217,0,1,NA,9,1,0,1,1,275,30,0,0,0,90,65,40,1,155,65,25,2,0,0,21322,1
217,0,1,NA,10,1,0,1,1,390,30,0,0,0,90,65,35,3,120,65,15,1,0,0,21322,3
217,0,1,NA,11,1,0,1,1,390,35,0,0,0,60,110,35,2,130,55,15,1,0,0,21322,1
217,0,1,NA,12,1,0,1,1,300,45,0,0,0,50,50,55,2,170,45,5,1,0,0,21322,3
217,0,1,NA,13,1,0,1,1,345,30,0,0,0,50,110,45,2,140,65,15,1,0,0,21322,1
217,0,1,NA,14,1,0,1,1,250,40,0,0,0,80,80,40,1,140,75,20,2,0,0,21322,1
218,1,0,1,NA,1,0,0,1,300,30,0,0,0,0,0,0,0,140,75,25,0,0,0,56031,1
218,1,0,2,NA,1,0,0,1,250,40,0,0,0,0,0,0,0,170,35,25,0,0,0,56031,4
218,0,1,NA,1,1,0,0,1,250,50,0,0,0,0,0,0,0,130,55,10,1,0,0,56031,1
218,0,1,NA,2,1,0,0,1,275,50,0,0,0,0,0,0,0,120,65,10,2,0,0,56031,1
218,0,1,NA,3,1,0,0,1,390,30,0,0,0,0,0,0,0,130,65,25,3,0,0,56031,1
218,0,1,NA,4,1,0,0,1,300,40,0,0,0,0,0,0,0,130,75,10,3,0,0,56031,1
218,0,1,NA,5,1,0,0,1,300,45,0,0,0,0,0,0,0,120,35,10,2,0,0,56031,4
218,0,1,NA,6,1,0,0,1,275,30,0,0,0,0,0,0,0,170,35,25,2,0,0,56031,4
218,0,1,NA,7,1,0,0,1,300,40,0,0,0,0,0,0,0,155,65,20,1,0,0,56031,1
218,0,1,NA,8,1,0,0,1,345,35,0,0,0,0,0,0,0,170,35,15,1,0,0,56031,4
218,0,1,NA,9,1,0,0,1,250,40,0,0,0,0,0,0,0,170,45,10,2,0,0,56031,4
218,0,1,NA,10,1,0,0,1,250,40,0,0,0,0,0,0,0,155,75,25,2,0,0,56031,1
218,0,1,NA,11,1,0,0,1,345,35,0,0,0,0,0,0,0,155,35,10,1,0,0,56031,4
218,0,1,NA,12,1,0,0,1,390,35,0,0,0,0,0,0,0,170,35,25,3,0,0,56031,4
218,0,1,NA,13,1,0,0,1,250,45,0,0,0,0,0,0,0,140,65,25,2,0,0,56031,1
218,0,1,NA,14,1,0,0,1,300,40,0,0,0,0,0,0,0,170,65,25,2,0,0,56031,4
219,1,0,1,NA,1,1,0,1,345,45,345,35,25,0,0,0,0,120,45,5,0,1,0,57743,1
219,1,0,2,NA,1,1,0,1,300,35,330,30,15,0,0,0,0,155,45,20,0,1,0,57743,1
219,0,1,NA,1,1,1,0,1,390,30,390,15,10,0,0,0,0,130,75,15,3,1,0,57743,4
219,0,1,NA,2,1,1,0,1,250,45,390,20,20,0,0,0,0,120,75,5,2,1,0,57743,4
219,0,1,NA,3,1,1,0,1,300,45,420,15,10,0,0,0,0,130,75,15,3,1,0,57743,4
219,0,1,NA,4,1,1,0,1,390,30,420,15,20,0,0,0,0,130,65,20,1,1,0,57743,1
219,0,1,NA,5,1,1,0,1,250,45,390,15,10,0,0,0,0,155,45,20,1,1,0,57743,1
219,0,1,NA,6,1,1,0,1,390,40,390,15,10,0,0,0,0,155,65,25,1,1,0,57743,4
219,0,1,NA,7,1,1,0,1,250,45,330,30,10,0,0,0,0,155,65,15,3,1,0,57743,4
219,0,1,NA,8,1,1,0,1,275,40,390,15,5,0,0,0,0,130,65,20,1,1,0,57743,1
219,0,1,NA,9,1,1,0,1,275,50,420,20,15,0,0,0,0,155,35,10,3,1,0,57743,4
219,0,1,NA,10,1,1,0,1,345,50,360,30,20,0,0,0,0,155,45,5,3,1,0,57743,4
219,0,1,NA,11,1,1,0,1,390,35,390,35,25,0,0,0,0,120,75,15,2,1,0,57743,4
219,0,1,NA,12,1,1,0,1,300,30,390,15,5,0,0,0,0,155,45,25,1,1,0,57743,1
219,0,1,NA,13,1,1,0,1,250,50,360,30,25,0,0,0,0,120,55,25,2,1,0,57743,4
219,0,1,NA,14,1,1,0,1,390,35,390,35,20,0,0,0,0,120,55,10,1,1,0,57743,4
220,1,0,1,NA,1,1,1,1,250,50,360,20,5,80,80,40,0,120,45,20,0,0,0,36679,4
220,1,0,2,NA,1,1,1,1,275,50,420,25,20,70,95,50,0,120,45,15,0,0,0,36679,4
220,0,1,NA,1,1,1,1,1,390,35,390,35,20,90,50,35,1,130,75,25,2,0,0,36679,3
220,0,1,NA,2,1,1,1,1,300,30,300,35,10,80,110,40,3,170,55,25,2,0,0,36679,4
220,0,1,NA,3,1,1,1,1,345,45,345,25,10,90,50,55,2,130,35,5,3,0,0,36679,4
220,0,1,NA,4,1,1,1,1,390,35,390,35,5,50,80,55,2,155,55,15,1,0,0,36679,4
220,0,1,NA,5,1,1,1,1,300,45,330,35,20,80,95,45,1,120,55,5,3,0,0,36679,4
220,0,1,NA,6,1,1,1,1,345,30,420,15,15,60,65,55,1,170,45,10,2,0,0,36679,4
220,0,1,NA,7,1,1,1,1,345,30,420,20,15,80,80,50,1,120,75,10,2,0,0,36679,1
220,0,1,NA,8,1,1,1,1,275,35,360,30,15,90,80,35,2,170,35,20,3,0,0,36679,1
220,0,1,NA,9,1,1,1,1,275,50,360,30,15,80,95,35,1,120,45,20,2,0,0,36679,1
220,0,1,NA,10,1,1,1,1,300,45,300,30,10,80,50,55,2,170,35,5,3,0,0,36679,4
